"","period","avg.val","measurement.type","discharge","on.time","all.params","meets.frequency","resamples","resample.report","num.params.month","num.riles.infrac","num.noriles.infrac","num.complaints","num.permits","plant.ID"
"11241",201907,7.46657142857143,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",10,0,1,6,1,634
"11242",201908,7.88529411764706,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",10,0,1,6,1,634
"11243",201909,7.43846153846154,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,1,6,1,634
"11244",201910,7.70666666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",10,0,1,6,1,634
"11245",201911,7.09285714285714,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,1,6,1,634
"11246",201912,6.91724137931034,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",10,0,1,6,1,634
"11247",202001,7.18928571428571,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,1,6,1,634
"11248",202002,6.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,1,6,1,634
"11249",202003,6.94,"AC","SI","SI","SI","SI","NO","NO APLICA",NA,0,1,6,1,634
"11250",202004,6.96551724137931,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,1,6,1,634
"11251",202005,7.07096774193548,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,1,6,1,634
"11252",202006,7.02941176470588,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,1,6,1,634
"11253",201701,7.36933333333333,"AC","SI","NO","SI","NO","SI","SI",13,0,0,1,1,647
"11254",201702,7.58285714285714,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11255",201703,7.32766666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11256",201704,7.25185185185185,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",13,0,0,1,1,647
"11257",201705,7.24033333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11258",201706,7.36551724137931,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",13,0,0,1,1,647
"11259",201707,7.372,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11260",201708,7.38258064516129,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11261",201709,7.53928571428571,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",13,0,0,1,1,647
"11262",201710,7.537,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11263",201711,7.31666666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11264",201712,7.57368421052632,"AC","SI","SI","SI","NO","SI","SI",13,0,0,1,1,647
"11265",201801,7.60966666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11266",201802,7.76357142857143,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11267",201803,7.59290322580645,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11268",201804,7.31068965517241,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",13,0,0,1,1,647
"11269",201805,7.42967741935484,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11270",201806,7.61,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11271",201807,7.6053125,"AC","SI","SI","SI","SI","SI","SI",13,0,0,1,1,647
"11272",201808,7.4158064516129,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11273",201809,7.77407407407407,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",13,0,0,1,1,647
"11274",201810,7.50967741935484,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11275",201811,7.62333333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11276",201812,7.11,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11277",201901,7.38,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11278",201902,7.65357142857143,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11279",201903,7.48064516129032,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11280",201904,7.79310344827586,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",13,0,0,1,1,647
"11281",201905,7.38387096774194,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11282",201906,7.73666666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11283",201907,7.68064516129032,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11284",201908,7.56129032258065,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11285",201909,7.45433333333333,"AC","SI","SI","SI","NO","SI","SI",13,0,0,1,1,647
"11286",201910,7.76064516129032,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11287",201911,7.555,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11288",201912,7.32033333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",13,0,0,1,1,647
"11289",202001,7.31333333333333,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,1,647
"11290",202002,7.18551724137931,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",NA,0,0,1,1,647
"11291",202003,6.95225806451613,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,1,647
"11292",202004,7.15933333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,1,647
"11293",202005,6.90774193548387,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,1,647
"11294",202006,6.91533333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,1,1,647
"11295",201701,6.7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,0,2,627
"11296",201702,7.25,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,0,2,627
"11297",201703,6.65,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,0,2,627
"11298",201704,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,0,2,627
"11299",201705,6.94,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",35,0,0,0,2,627
"11300",201706,7.135,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,0,2,627
"11301",201707,6.7025,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,0,2,627
"11302",201708,7.4,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",7,0,0,0,2,627
"11303",201709,6.7775,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,0,2,627
"11304",201710,7.285,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,0,2,627
"11305",201711,6.5225,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,0,2,627
"11306",201712,6.2625,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,0,2,627
"11307",201801,6.525,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,0,2,627
"11308",201802,6.45,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",35,0,0,0,2,627
"11309",201803,6.74520833333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,0,2,627
"11310",201804,7.02583333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,0,2,627
"11311",201805,6.80145833333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,0,2,627
"11312",201806,7.170625,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,0,2,627
"11313",201807,6.581875,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,0,2,627
"11314",201808,6.90083333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,0,2,627
"11315",201809,6.99791666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,0,2,627
"11316",201810,6.39791666666667,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,0,2,627
"11317",201811,6.79375,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,0,2,627
"11318",201812,7.15208333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",8,0,0,0,2,627
"11319",201901,6.89,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,0,2,627
"11320",201902,6.84,"AC","SI","SI","SI","NO","SI","SI",35,0,0,0,2,627
"11321",201903,7.05,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,0,2,627
"11322",201904,6.795,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,0,2,627
"11323",201905,7.055,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,0,2,627
"11324",201906,6.915,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",8,0,0,0,2,627
"11325",201907,6.91,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",8,0,0,0,2,627
"11326",201908,6.875,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,0,2,627
"11327",201909,7.04,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,0,2,627
"11328",201910,6.455,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,0,2,627
"11329",201911,6.1,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,0,2,627
"11330",201912,6.975,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",8,0,0,0,2,627
"11331",202001,7.11,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,2,627
"11332",202002,7.08,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,2,627
"11333",202003,7.045,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,2,627
"11334",202004,7.135,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",NA,0,0,0,2,627
"11335",202005,7.01875,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,2,627
"11336",202006,7.12708333333333,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,2,627
"11337",201701,7.1464,"AC","SI","SI","SI","NO","NO","NO APLICA",15,0,0,0,3,636
"11338",201702,7.12958333333333,"AC","SI","SI","SI","NO","NO","NO APLICA",15,0,0,0,3,636
"11339",201703,7.10222222222222,"AC","SI","SI","SI","NO","SI","SI",15,0,0,0,3,636
"11340",201704,7.06045454545455,"AC","SI","SI","SI","NO","NO","NO APLICA",15,0,0,0,3,636
"11341",201705,7.14653846153846,"AC","SI","SI","SI","NO","NO","NO APLICA",15,0,0,0,3,636
"11342",201706,7.086,"AC","SI","SI","SI","NO","NO","NO APLICA",15,0,0,0,3,636
"11343",201707,7.02692307692308,"AC","SI","SI","SI","NO","NO","NO APLICA",15,0,0,0,3,636
"11344",201708,7.04230769230769,"AC","SI","SI","NO","NO","NO","NO APLICA",35,0,0,0,3,636
"11345",201709,7.095,"AC","SI","SI","SI","NO","NO","NO APLICA",15,0,0,0,3,636
"11346",201710,7.13333333333333,"AC","SI","SI","SI","NO","NO","NO APLICA",15,0,0,0,3,636
"11347",201711,7.0824,"AC","SI","SI","SI","NO","NO","NO APLICA",15,0,0,0,3,636
"11348",201712,7.01875,"AC","SI","SI","SI","NO","NO","NO APLICA",15,0,0,0,3,636
"11349",201801,7.04615384615385,"AC","SI","SI","SI","NO","NO","NO APLICA",15,0,0,0,3,636
"11350",201802,7.07416666666667,"AC","SI","SI","SI","NO","SI","SI",15,0,0,0,3,636
"11351",201803,7.1108,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",15,0,0,0,3,636
"11352",201804,6.97,"AC","SI","SI","SI","NO","SI","SI",15,0,0,0,3,636
"11353",201805,6.7696,"AC","SI","SI","SI","NO","NO","NO APLICA",15,0,0,0,3,636
"11354",201806,6.95846153846154,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",15,0,0,0,3,636
"11355",201807,7.02208333333333,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",15,0,0,0,3,636
"11356",201808,6.97576923076923,"AC","SI","NO","NO","SI","NO","NO APLICA",35,0,0,0,3,636
"11357",201809,7.0535,"AC","SI","NO","SI","NO","NO","NO APLICA",15,0,0,0,3,636
"11358",201810,6.97423076923077,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",15,0,0,0,3,636
"11359",201811,6.72913043478261,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",15,0,0,0,3,636
"11360",201703,7.4,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,1,1,645
"11361",201704,7.02,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,1,1,645
"11362",201705,6.95,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,1,1,645
"11363",201706,7.138,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,1,1,645
"11364",201707,7.2,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,1,1,645
"11365",201709,7.05,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,1,1,645
"11366",201710,6.65,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,1,1,645
"11367",201711,7.05,"AC","SI","SI","SI","NO","SI","SI",9,0,0,1,1,645
"11368",201712,7.5,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,1,1,645
"11369",201701,6.6,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11370",201702,7.19,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11371",201703,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11372",201704,6.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11373",201705,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11374",201706,7.08,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11375",201707,6.722,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11376",201708,7.1,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11377",201709,7.3,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11378",201710,7.05,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11379",201711,6.7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11380",201712,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11381",201801,6.75,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11382",201802,6.4,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11383",201803,7.275,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11384",201804,7.15,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11385",201805,6.95,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11386",201806,7.15,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11387",201807,7.17,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11388",201808,6.75,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11389",201809,6.95,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11390",201810,6.55,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11391",201811,6.6,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11392",201812,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11393",201901,6.75,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11394",201902,6.95,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11395",201903,7.25,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11396",201904,7,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11397",201905,6.55,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11398",201906,6.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11399",201907,7.1,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11400",201908,7.45,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,655
"11401",201701,7.075,"AC","SI","SI","SI","NO","NO","NO APLICA",9,0,0,0,1,652
"11402",201702,7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11403",201703,7.25,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11404",201704,7.0325,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11405",201705,7.225,"AC","SI","SI","SI","NO","SI","SI",9,0,0,0,1,652
"11406",201706,6.874,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11407",201707,6.6775,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11408",201708,6.725,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11409",201709,6.375,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11410",201710,6.65,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11411",201711,6.675,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11412",201712,6.95,"AC","SI","SI","SI","NO","NO","NO APLICA",35,0,0,0,1,652
"11413",201801,7.125,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11414",201802,6.5,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11415",201803,6.8825,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11416",201804,6.775,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11417",201806,7.1,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11418",201807,7.085,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11419",201808,6.815,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11420",201809,7.075,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11421",201810,6.675,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11422",201811,6.7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11423",201812,6.825,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",35,0,0,0,1,652
"11424",201901,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11425",201902,7.025,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11426",201903,7.075,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11427",201904,7.425,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11428",201905,6.75,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11429",201906,7.15,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11430",201907,6.85,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11431",201908,7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11432",201909,7.0775,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11433",201910,7.225,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11434",201911,6.975,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",9,0,0,0,1,652
"11435",201912,7.055,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",35,0,0,0,1,652
"11436",202001,7.05,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,1,652
"11437",202002,6.875,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,1,652
"11438",202003,6.8,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,1,652
"11439",202004,6.7,"AC","SI","NO","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,1,652
"11440",202005,6.65,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,1,652
"11441",202006,6.95,"AC","SI","SI","SI","SI","NO APLICA","NO APLICA",NA,0,0,0,1,652
"11442",201701,6.3,"AC","SI","SI","SI","NO","SI","SI",21,0,0,0,1,633
"11443",201702,6.5,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11444",201703,6.8,"AC","SI","NO","SI","NO","NO","NO APLICA",21,0,0,0,1,633
"11445",201704,7.1,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11446",201705,7.1,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11447",201706,7.1,"AC","SI","NO","SI","NO","NO","NO APLICA",21,0,0,0,1,633
"11448",201707,7.1,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11449",201708,7.2,"AC","SI","SI","SI","NO","SI","SI",21,0,0,0,1,633
"11450",201709,7.3,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11451",201710,6.97,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11452",201711,7,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11453",201712,6.7,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",35,0,0,0,1,633
"11454",201801,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11455",201802,7.3,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11456",201803,7.1,"AC","SI","SI","SI","NO","NO","NO APLICA",21,0,0,0,1,633
"11457",201804,7.2,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11458",201805,6.8,"AC","SI","SI","SI","NO","SI","SI",21,0,0,0,1,633
"11459",201806,7.4,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11460",201807,7.7,"AC","SI","SI","SI","NO","SI","SI",21,0,0,0,1,633
"11461",201808,7.2,"AC","SI","SI","SI","NO","SI","SI",21,0,0,0,1,633
"11462",201809,7.4,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11463",201810,7.2,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11464",201811,7.1,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11465",201812,7.5,"AC","SI","SI","NO","NO","NO APLICA","NO APLICA",35,0,0,0,1,633
"11466",201901,7.4,"AC","SI","SI","SI","NO","SI","SI",21,0,0,0,1,633
"11467",201902,6.9,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11468",201903,7.1,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11469",201904,6.8,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11470",201905,7.2,"AC","SI","SI","SI","NO","NO","NO APLICA",21,0,0,0,1,633
"11471",201906,6.3,"AC","SI","SI","NO","NO","NO","NO APLICA",21,0,0,0,1,633
"11472",201907,6.4,"AC","SI","SI","NO","NO","SI","NO",21,0,0,0,1,633
"11473",201908,6.8,"AC","SI","NO","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11474",201909,8.48,"AC","SI","SI","SI","NO","NO APLICA","NO APLICA",21,0,0,0,1,633
"11475",201910,5.125,"AC","SI","SI","SI","NO","NO","NO APLICA",21,0,0,0,1,633
